"mirror_path","source_path","live_path","generated","source_sha256","live_sha256","live_exists","exact_match","primary_classification","deletion_candidate","reason"
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\clerkWebhook.ts.md","The Maximal Template™ Domain Library\lib\auth\clerkWebhook.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\clerkWebhook.ts","True","d127e9191e2ce676c0b0653d9f37d34d3f63a457b305cd4d303ed6b3574cb26d","d127e9191e2ce676c0b0653d9f37d34d3f63a457b305cd4d303ed6b3574cb26d","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\client.ts.md","The Maximal Template™ Domain Library\lib\auth\client.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\client.ts","True","4b826d3ec02b203c8b12072fbec8099e6048c2f5280295647cb21fc9a2bd42ba","4b826d3ec02b203c8b12072fbec8099e6048c2f5280295647cb21fc9a2bd42ba","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\identity.ts.md","The Maximal Template™ Domain Library\lib\auth\identity.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\identity.ts","True","9097db15d53376d64ef5dce52d3e09957e512eecdb8e518b907fa2b04e9bf720","9097db15d53376d64ef5dce52d3e09957e512eecdb8e518b907fa2b04e9bf720","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\organization.ts.md","The Maximal Template™ Domain Library\lib\auth\organization.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\organization.ts","True","c7aa06b5386dc9e19e0961588a3b07e3f498f19f5337e69c14a306dec3e0e036","c7aa06b5386dc9e19e0961588a3b07e3f498f19f5337e69c14a306dec3e0e036","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\requireAuth.ts.md","The Maximal Template™ Domain Library\lib\auth\requireAuth.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\requireAuth.ts","True","4aad1bd0c72ac5de8d7ec10cdf54402e2ef846d43372970ad28c9a3f6d9eb227","4aad1bd0c72ac5de8d7ec10cdf54402e2ef846d43372970ad28c9a3f6d9eb227","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\session.ts.md","The Maximal Template™ Domain Library\lib\auth\session.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\session.ts","True","e40fd5d78f129d29e60fd9947b0c423e22ab2913919984d61c2627eb37e3fd9d","e40fd5d78f129d29e60fd9947b0c423e22ab2913919984d61c2627eb37e3fd9d","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\auth\user.ts.md","The Maximal Template™ Domain Library\lib\auth\user.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\auth\user.ts","True","158c2c3ec83a81597f3c2c34a8eb6e6a5b69355d817063fd51dd6b5950d744f9","158c2c3ec83a81597f3c2c34a8eb6e6a5b69355d817063fd51dd6b5950d744f9","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\authz\authorize.ts.md","The Maximal Template™ Domain Library\lib\authz\authorize.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\authz\authorize.ts","True","fabb2566a2c96004a610501616978fb439f7fce05f23dc0a6e2aa3e70772becd","fabb2566a2c96004a610501616978fb439f7fce05f23dc0a6e2aa3e70772becd","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\authz\permissions.ts.md","The Maximal Template™ Domain Library\lib\authz\permissions.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\authz\permissions.ts","True","f78de5934cecd38aae5c3594ebb403f55b9deb00a5f6dd53445b787b800fad88","f78de5934cecd38aae5c3594ebb403f55b9deb00a5f6dd53445b787b800fad88","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\authz\policies.ts.md","The Maximal Template™ Domain Library\lib\authz\policies.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\authz\policies.ts","True","21ca520529e7dd803451efea960f67007a4efff66b78dac91862449dfbcf4c90","21ca520529e7dd803451efea960f67007a4efff66b78dac91862449dfbcf4c90","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\authz\resources.ts.md","The Maximal Template™ Domain Library\lib\authz\resources.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\authz\resources.ts","True","e9294265c99f10edd05835ef027a515b1224e06d4b0ac084ad3fd82bc6c60705","e9294265c99f10edd05835ef027a515b1224e06d4b0ac084ad3fd82bc6c60705","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\authz\roles.ts.md","The Maximal Template™ Domain Library\lib\authz\roles.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\authz\roles.ts","True","eb6a72f3f5c37cb9419cc6ee531419cd121b87f41df2c9e6f83c8e8d02c679ef","eb6a72f3f5c37cb9419cc6ee531419cd121b87f41df2c9e6f83c8e8d02c679ef","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\cache\invalidate.ts.md","The Maximal Template™ Domain Library\lib\cache\invalidate.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\cache\invalidate.ts","True","3f03f40ef68f1dfac9ea29a381842d91248d553e6612aaf6005870bcb5ccfc2c","3f03f40ef68f1dfac9ea29a381842d91248d553e6612aaf6005870bcb5ccfc2c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\cache\life.ts.md","The Maximal Template™ Domain Library\lib\cache\life.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\cache\life.ts","True","e959e363c909472d798f6190453038cd137f95b6dec0832cd929e555758bd89c","e959e363c909472d798f6190453038cd137f95b6dec0832cd929e555758bd89c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\cache\tags.ts.md","The Maximal Template™ Domain Library\lib\cache\tags.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\cache\tags.ts","True","34a153cc27b715379c75daf6b0f2b489119262987db99226c87efc55cbb00d3f","34a153cc27b715379c75daf6b0f2b489119262987db99226c87efc55cbb00d3f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\constants\limits.ts.md","The Maximal Template™ Domain Library\lib\constants\limits.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\constants\limits.ts","True","919f08ea5a7808a412bd7228803ab08971e384ce5f39fcec0c12c63f45270db2","919f08ea5a7808a412bd7228803ab08971e384ce5f39fcec0c12c63f45270db2","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\constants\pagination.ts.md","The Maximal Template™ Domain Library\lib\constants\pagination.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\constants\pagination.ts","True","a81b1422baadc783bdea06362e183e1d85217284b5b2b76f17d391ce5802bb9c","a81b1422baadc783bdea06362e183e1d85217284b5b2b76f17d391ce5802bb9c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\constants\routes.ts.md","The Maximal Template™ Domain Library\lib\constants\routes.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\constants\routes.ts","True","693f93359221d51f4451a188665f94f6ee23ece6433d5afb619675d153672038","693f93359221d51f4451a188665f94f6ee23ece6433d5afb619675d153672038","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\client.ts.md","The Maximal Template™ Domain Library\lib\db\client.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\client.ts","True","e5dcf78db4b3ce8dfe866dc3077de1555cecca0637222b9d6856320bcbf9b40a","e5dcf78db4b3ce8dfe866dc3077de1555cecca0637222b9d6856320bcbf9b40a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\admin.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\admin.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\admin.dto.ts","True","c6f7620e92fdbc334573f55f84a7334ef2f8e937aabd5f10cb6717cb3dd3fca0","c6f7620e92fdbc334573f55f84a7334ef2f8e937aabd5f10cb6717cb3dd3fca0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\ai.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\ai.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\ai.dto.ts","True","64951893260033b14fdaf852c36dd7662560e167890a352adcf4899da7f15ba4","64951893260033b14fdaf852c36dd7662560e167890a352adcf4899da7f15ba4","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\common.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\common.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\common.dto.ts","True","c9533310dd279eede15038e3da49cade3abe49e52e2e48819165701f2c98dfa9","c9533310dd279eede15038e3da49cade3abe49e52e2e48819165701f2c98dfa9","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\crmDto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\crmDto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\crmDto.ts","True","2f30f8b8c2e98d9ebaba038537f7f51a4fb83ea86ca4536084488f2f1c801149","2f30f8b8c2e98d9ebaba038537f7f51a4fb83ea86ca4536084488f2f1c801149","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\invoicing.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\invoicing.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\invoicing.dto.ts","True","065c542928d6a4997cce96952430c5c61176ae18688b7d3d76b493d91fc35b22","065c542928d6a4997cce96952430c5c61176ae18688b7d3d76b493d91fc35b22","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\marketing.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\marketing.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\marketing.dto.ts","True","052937480a453419218cf32f2ac6f2326137536734b5a99b7800566cf9d0b8aa","052937480a453419218cf32f2ac6f2326137536734b5a99b7800566cf9d0b8aa","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\portal.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\portal.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\portal.dto.ts","True","28c6efd488fde547ee23294ffbb09be2b2f536a0a3775a9064441cfe96233a99","28c6efd488fde547ee23294ffbb09be2b2f536a0a3775a9064441cfe96233a99","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\projects.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\projects.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\projects.dto.ts","True","cb93cc3b82849a9f261040c143a2a460731a98d7faf631aec55e8358a27827a2","cb93cc3b82849a9f261040c143a2a460731a98d7faf631aec55e8358a27827a2","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\social.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\social.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\social.dto.ts","True","0c687745668c419ff96c883ad55e461dd602226515f673e4949303ccb96164a6","0c687745668c419ff96c883ad55e461dd602226515f673e4949303ccb96164a6","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\dto\support.dto.ts.md","The Maximal Template™ Domain Library\lib\db\dto\support.dto.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\dto\support.dto.ts","True","12c98492c310d118377bbe82ebd4538f47bc035dbbe25918cad86a1974728c0a","12c98492c310d118377bbe82ebd4538f47bc035dbbe25918cad86a1974728c0a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\provider.ts.md","The Maximal Template™ Domain Library\lib\db\provider.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\provider.ts","True","736f16c6c818910897bae76dcce048b8882e9c00bc2b55d759d164905148dfd3","736f16c6c818910897bae76dcce048b8882e9c00bc2b55d759d164905148dfd3","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\admin.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\admin.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\admin.selects.ts","True","f1ece49b12c60b641528bd60cfa5e7b03a6da72d87510d8a6776b90a15edac94","f1ece49b12c60b641528bd60cfa5e7b03a6da72d87510d8a6776b90a15edac94","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\ai.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\ai.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\ai.selects.ts","True","4d75ee6167e863018eb2dd2c97f0ac4e547582370bdce6f5b926ec40fcafa96b","4d75ee6167e863018eb2dd2c97f0ac4e547582370bdce6f5b926ec40fcafa96b","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\common.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\common.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\common.selects.ts","True","5ed7b16a0e5a42318d5fd3fd7248b0ac1ce558d4c91340121cc9ec0758d04d36","5ed7b16a0e5a42318d5fd3fd7248b0ac1ce558d4c91340121cc9ec0758d04d36","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\crmSelects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\crmSelects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\crmSelects.ts","True","1c61d94dd08718419b07fd5b656159c3a129cf1386d427c34934d137f044ec12","1c61d94dd08718419b07fd5b656159c3a129cf1386d427c34934d137f044ec12","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\invoicing.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\invoicing.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\invoicing.selects.ts","True","a6729b0c8393f93de147e326f4a6538b807e697bbf39a72cc96fe1a6a3595895","a6729b0c8393f93de147e326f4a6538b807e697bbf39a72cc96fe1a6a3595895","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\marketing.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\marketing.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\marketing.selects.ts","True","10bac257b459818aebb6ac5a23ccd0dbd6e6bb24bf65b31360eb84627b24dca3","10bac257b459818aebb6ac5a23ccd0dbd6e6bb24bf65b31360eb84627b24dca3","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\portal.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\portal.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\portal.selects.ts","True","3c096d0a1b65f9d0a9f6627cce4b4d056436e97aa96dfd1b36b87af33a1ccda0","3c096d0a1b65f9d0a9f6627cce4b4d056436e97aa96dfd1b36b87af33a1ccda0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\projects.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\projects.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\projects.selects.ts","True","168251773185e886fa5b3a233c526fb4a2613c0195eeec7734c7e8a105b5f695","168251773185e886fa5b3a233c526fb4a2613c0195eeec7734c7e8a105b5f695","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\social.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\social.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\social.selects.ts","True","5bb4cedf3de73faacad1d35f83a1de062382e7b957bd35e14422ae0adf09159a","5bb4cedf3de73faacad1d35f83a1de062382e7b957bd35e14422ae0adf09159a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\selects\support.selects.ts.md","The Maximal Template™ Domain Library\lib\db\selects\support.selects.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\selects\support.selects.ts","True","dd1c9891867b0e4eef08e9f5a656c1d72f698c3390b333435d4a0070effa76b2","dd1c9891867b0e4eef08e9f5a656c1d72f698c3390b333435d4a0070effa76b2","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\tenant.ts.md","The Maximal Template™ Domain Library\lib\db\tenant.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\tenant.ts","True","858ab4da9d90f45dd15dde5cc968cff27c548a894b39dd02b77868cea7429e05","858ab4da9d90f45dd15dde5cc968cff27c548a894b39dd02b77868cea7429e05","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\transactions\add-portal-version.tx.ts.md","The Maximal Template™ Domain Library\lib\db\transactions\add-portal-version.tx.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\transactions\add-portal-version.tx.ts","True","1611a9fc491a731e3c227d86795d78de27d72bd982086d3ca6c70e4df7ce5199","1611a9fc491a731e3c227d86795d78de27d72bd982086d3ca6c70e4df7ce5199","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\transactions\complete-ai-generation.tx.ts.md","The Maximal Template™ Domain Library\lib\db\transactions\complete-ai-generation.tx.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\transactions\complete-ai-generation.tx.ts","True","0b3533ab656e4eb8f542441dccba8daf8042bb6d6195cda104ff59c1c2c1f182","0b3533ab656e4eb8f542441dccba8daf8042bb6d6195cda104ff59c1c2c1f182","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\transactions\create-invoice.tx.ts.md","The Maximal Template™ Domain Library\lib\db\transactions\create-invoice.tx.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\transactions\create-invoice.tx.ts","True","fe9176c54989e95b815a280f1f823ee8b1da1a1ade52388260ca5f399e103a2c","fe9176c54989e95b815a280f1f823ee8b1da1a1ade52388260ca5f399e103a2c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\The Maximal Template™ Domain Library\lib\db\transactions\errors.ts.md","The Maximal Template™ Domain Library\lib\db\transactions\errors.ts","D:\_The Codependent Coding™ WebApp Architecture_\The Maximal Template™ Domain Library\lib\db\transactions\errors.ts","True","5284d2f51b529a39a910d4a3a4801e3be55d98f1a9017a3e56ea971652e93721","5284d2f51b529a39a910d4a3a4801e3be55d98f1a9017a3e56ea971652e93721","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
